0,1,2,3
https://openalex.org/W2170402458,1993,27,https://openalex.org/A5073167345
https://openalex.org/W2177050238,2002,26,https://openalex.org/A5073167345
https://openalex.org/W1988455927,1983,23,https://openalex.org/A5073167345
https://openalex.org/W10089002,2014,12,https://openalex.org/A5073167345
https://openalex.org/W2034215658,1996,24,https://openalex.org/A5073167345
https://openalex.org/W2068844719,2008,16,https://openalex.org/A5073167345
https://openalex.org/W2117699700,2012,11,https://openalex.org/A5073167345
https://openalex.org/W2611118715,2017,11,https://openalex.org/A5073167345
https://openalex.org/W2123892697,1987,16,https://openalex.org/A5073167345
https://openalex.org/W2087671689,2006,13,https://openalex.org/A5073167345
https://openalex.org/W2115693236,2000,15,https://openalex.org/A5073167345
https://openalex.org/W2005705675,1994,14,https://openalex.org/A5073167345
https://openalex.org/W3213958306,2021,12,https://openalex.org/A5073167345
https://openalex.org/W2116926372,2012,1762,https://openalex.org/A5073167345
https://openalex.org/W2760944227,2017,752,https://openalex.org/A5073167345
https://openalex.org/W2610353045,2017,462,https://openalex.org/A5073167345
https://openalex.org/W2148186201,2013,430,https://openalex.org/A5073167345
https://openalex.org/W1969035214,1989,418,https://openalex.org/A5073167345
https://openalex.org/W2001644739,2010,306,https://openalex.org/A5073167345
https://openalex.org/W4206236567,2022,295,https://openalex.org/A5073167345
https://openalex.org/W1970624555,2012,264,https://openalex.org/A5073167345
https://openalex.org/W2492054209,2016,219,https://openalex.org/A5073167345
https://openalex.org/W2128155832,2011,215,https://openalex.org/A5073167345
https://openalex.org/W2228174776,2016,200,https://openalex.org/A5073167345
https://openalex.org/W3130700834,2021,196,https://openalex.org/A5073167345
https://openalex.org/W2958577954,2019,184,https://openalex.org/A5073167345
https://openalex.org/W2295025549,2016,181,https://openalex.org/A5073167345
https://openalex.org/W1521255740,2014,169,https://openalex.org/A5073167345
https://openalex.org/W2616445838,2017,141,https://openalex.org/A5073167345
https://openalex.org/W3003606046,2020,134,https://openalex.org/A5073167345
https://openalex.org/W2596838841,2017,130,https://openalex.org/A5073167345
https://openalex.org/W3136402352,2021,111,https://openalex.org/A5073167345
https://openalex.org/W3027848310,2020,96,https://openalex.org/A5073167345
https://openalex.org/W3093871831,2021,83,https://openalex.org/A5073167345
https://openalex.org/W4293105742,2022,67,https://openalex.org/A5073167345
https://openalex.org/W4319334192,2023,17,https://openalex.org/A5073167345
https://openalex.org/W2003927407,2002,310,https://openalex.org/A5073167345
https://openalex.org/W2079988037,2007,182,https://openalex.org/A5073167345
https://openalex.org/W2020565603,2009,179,https://openalex.org/A5073167345
https://openalex.org/W2127270020,2004,177,https://openalex.org/A5073167345
https://openalex.org/W2066138269,2010,168,https://openalex.org/A5073167345
https://openalex.org/W2059636449,1991,156,https://openalex.org/A5073167345
https://openalex.org/W1576413238,2007,138,https://openalex.org/A5073167345
https://openalex.org/W2056390052,2010,137,https://openalex.org/A5073167345
https://openalex.org/W2147487625,2015,137,https://openalex.org/A5073167345
https://openalex.org/W2001185702,2013,132,https://openalex.org/A5073167345
https://openalex.org/W2073594025,2014,132,https://openalex.org/A5073167345
https://openalex.org/W1562837433,2011,120,https://openalex.org/A5073167345
https://openalex.org/W1725218028,2008,120,https://openalex.org/A5073167345
https://openalex.org/W1974795908,2010,114,https://openalex.org/A5073167345
https://openalex.org/W2065613767,2014,94,https://openalex.org/A5073167345
https://openalex.org/W2790414966,2018,88,https://openalex.org/A5073167345
https://openalex.org/W1964939062,2013,85,https://openalex.org/A5073167345
https://openalex.org/W2028401222,2013,85,https://openalex.org/A5073167345
https://openalex.org/W2951296833,2019,60,https://openalex.org/A5073167345
https://openalex.org/W3125479368,2021,59,https://openalex.org/A5073167345
https://openalex.org/W3080740455,2020,48,https://openalex.org/A5073167345
https://openalex.org/W3080293527,2021,40,https://openalex.org/A5073167345
https://openalex.org/W4310786697,2022,20,https://openalex.org/A5073167345
https://openalex.org/W1981927948,1995,110,https://openalex.org/A5073167345
https://openalex.org/W1980695952,2010,89,https://openalex.org/A5073167345
https://openalex.org/W2098474818,2008,88,https://openalex.org/A5073167345
https://openalex.org/W2135447372,2011,80,https://openalex.org/A5073167345
https://openalex.org/W2104843877,2014,75,https://openalex.org/A5073167345
https://openalex.org/W1955589627,2015,71,https://openalex.org/A5073167345
https://openalex.org/W2419353099,2015,66,https://openalex.org/A5073167345
https://openalex.org/W2063822816,2011,65,https://openalex.org/A5073167345
https://openalex.org/W2261454917,2016,64,https://openalex.org/A5073167345
https://openalex.org/W1507062624,2015,61,https://openalex.org/A5073167345
https://openalex.org/W2002743443,2014,61,https://openalex.org/A5073167345
https://openalex.org/W2761889019,2017,52,https://openalex.org/A5073167345
https://openalex.org/W3105441326,2020,38,https://openalex.org/A5073167345
https://openalex.org/W3040160354,2020,36,https://openalex.org/A5073167345
https://openalex.org/W3127876526,2021,31,https://openalex.org/A5073167345
https://openalex.org/W4308522442,2022,16,https://openalex.org/A5073167345
https://openalex.org/W4245527624,2000,109,https://openalex.org/A5073167345
https://openalex.org/W2024389111,2004,100,https://openalex.org/A5073167345
https://openalex.org/W2077279024,2004,99,https://openalex.org/A5073167345
https://openalex.org/W1969703603,1993,94,https://openalex.org/A5073167345
https://openalex.org/W2091042506,1989,83,https://openalex.org/A5073167345
https://openalex.org/W1999031840,1989,72,https://openalex.org/A5073167345
https://openalex.org/W1509142280,2015,47,https://openalex.org/A5073167345
https://openalex.org/W2062050932,2012,47,https://openalex.org/A5073167345
https://openalex.org/W4252074898,2017,46,https://openalex.org/A5073167345
